CPR,label,CT,UM,NC,CS,PC,CP,T,PB,AV,SRBP,ATPB,RE,TG,CH,CTS
37,1,0.62,0.42,8,0.97,3834.14,38.77,95540.28,4320,0.82,0.43,3.31,0.61,1,63,1
2,1,0.53,0.9,8,0.67,6957.38,55.1,70782.58,3746,0.39,0.15,0.88,0.97,5,55,2
9,0,0.23,0.62,7,0.55,3722.12,78.79,66473.97,2616,0.81,0.7,3.92,0.83,1,39,0
46,1,0.34,0.66,10,0.35,6704.28,12.69,27195.79,592,0.91,0.31,3.64,0.43,5,47,2
47,0,0.84,0.43,10,0.02,3934,90.13,79649.38,3967,0.65,0.12,2.79,0.46,5,53,0
11,1,0.77,0.32,10,0.68,8091.74,73.78,92340.32,550,0.93,0.58,4.72,0.09,2,4,0
48,0,0.91,0.87,6,0.66,2460.71,0.67,60048.53,3607,0.95,0.22,2.25,0.91,2,39,2
20,0,0.51,0.67,7,0.73,852.54,47.75,64639.02,3330,0.57,0.4,3.75,0.7,3,76,2
42,1,0.21,0.97,5,0.23,1942.09,83.73,32598.55,1518,0.02,0.6,0.78,0.92,5,57,1
2,1,0.68,0.12,5,0.99,9732.05,57.94,27610.64,3293,0.18,0.63,3.78,0.33,1,46,0
9,0,0.16,0.15,5,0.12,4535.49,46.86,72934.07,2254,0.93,0.11,4.87,0.4,3,21,1
39,1,0.83,0.81,6,0.62,6565.48,7.64,63210.79,3295,0.32,0.68,2.42,0.77,2,94,0
37,0,0.76,0.21,10,0.84,7358.68,92.06,18469.38,90,0.92,0.72,1.7,0.14,2,98,0
36,0,0.7,0.23,7,0.77,9694.2,80.51,33453.97,2250,0.93,0.22,0.46,0.98,4,98,0
5,0,0.71,0.05,10,0.97,9045.92,19.62,9821,2797,0.64,0.36,3.1,0.81,2,65,2
20,1,0.12,0.74,10,0.73,5007.03,76.96,11442.41,110,0.17,0.63,0.81,0.25,1,26,0
20,1,0.28,0.32,4,0.2,8495.54,72.02,54986.7,1202,0.36,0.31,2.15,0.12,1,48,1
9,0,0.78,0.13,8,0.43,9996.52,36.66,37270.84,4491,0.24,0.32,4.01,0.04,1,5,1
41,1,0.14,0.27,4,0.01,3926.02,13.28,78962.34,3409,0.56,0.03,1.14,0.94,1,4,0
17,1,0.42,0.73,6,0.02,1653.12,25.54,84419.17,3838,0.98,0.13,3.52,0.84,5,13,1
2,1,0.95,0.82,5,0.19,3334.48,90.76,96026.85,1020,0.11,0.81,1.49,0.33,1,56,2
30,0,0.8,0.99,7,0.67,3417.62,27.4,80628.83,2909,0.06,0.46,2.51,0.34,5,57,2
1,1,0.41,0.28,10,0.83,9698.34,89.83,68672.37,4489,0.82,0.61,1.36,0.07,3,81,2
38,1,0.34,0.71,8,0,7692.45,12.89,70031.89,724,0.93,0.24,0.79,0.54,5,85,2
43,0,0.32,0.52,10,0.1,8366.72,31.98,83137.23,4624,0.4,0.58,1.72,0.49,3,33,0
17,1,0.53,0.58,8,0.92,9012.33,8.21,44596.32,4382,0.37,0.66,3.27,0.3,4,62,1
28,1,0.26,0.82,6,0.39,8979.73,32.1,25793.59,3655,0.43,0.34,0.53,0.42,5,26,2
7,0,0.68,0.34,8,0.36,8791.56,56.99,19787.23,4703,0.17,0.83,1.4,0.11,5,61,1
2,0,0.92,0.03,5,0.23,1813.79,71.7,94818.77,688,0.48,0.34,2.26,0.65,4,32,1
5,1,0.14,0.7,9,0.39,6586.16,68.77,10098.38,2809,0.25,0.77,0.11,0.25,1,76,1
7,0,0.16,0.44,8,0.69,7136.98,84.43,42047.06,2554,0.73,0.1,0.91,0.81,3,58,0
22,0,0.15,0.88,8,0.02,665.91,54.2,22068.43,2076,0.53,0.11,4.73,0.89,4,38,0
14,1,0.34,0.63,9,0.34,1573.47,81.1,7293.11,605,0.74,0.31,0.11,0.62,4,89,2
4,1,0.79,0.37,8,0.63,3462.93,77.29,29161.34,2554,0.51,0.35,4.44,0.71,3,63,1
12,1,0.96,0.68,10,0,2194.01,82.81,89848.03,3807,0.69,0.16,2.24,0.49,5,62,2
6,1,0.93,0.11,10,0.94,5188.1,79.92,88662.51,2795,0.38,0.62,2.52,0.74,1,36,2
7,0,0.11,0.17,8,0.08,5042.45,25.01,42231.22,3584,0.69,0.43,0.57,0.74,1,76,2
35,0,0.15,0.74,9,0.68,5420.99,87.31,44893.64,3791,0.42,0.56,4.27,0.08,5,11,1
45,1,0.49,0,7,0.19,5843.84,12.49,94287.51,2064,0.38,0.35,1.38,0.56,2,94,1
6,0,0.27,0.71,10,0.04,3056.77,80.23,64618.92,4306,0.95,0.37,0.98,0.43,2,16,0
48,0,0.3,0.99,10,0.57,2087.49,28.42,38540.84,556,0.72,0.02,4.64,0.71,3,19,2
33,1,0.81,0.92,7,0.79,9660.56,24.84,77821.14,4297,0.15,0.21,2.7,0.07,2,11,2
0,1,0.53,0.43,9,0.8,2719.94,35.33,65159.45,1688,0.24,0.71,0.76,0.77,4,10,1
18,1,0.74,0.34,10,0.75,2835.93,74.07,99732.57,2389,0.14,0.59,3.27,0.95,3,45,0
9,0,0.98,0.74,10,0.37,890.65,39.12,9298.52,4902,0.09,0.21,3.04,0.44,4,26,2
32,1,0.22,0.58,8,0.94,9642.82,25.05,18274.97,438,0.94,0.04,3.25,0.81,1,62,0
20,1,0.45,0.37,6,0.44,1078.06,61.77,35999.41,3350,0.11,0.56,1.38,0.7,4,82,1
39,0,0.95,0.03,5,0.02,7738.87,23.51,27786.73,1715,0.53,0.24,1.62,1,4,51,1
13,0,0.78,0.74,5,0.87,8170.39,22.33,86094.51,4084,0.73,0.76,4.08,0.35,2,7,0
48,0,0.55,0.44,8,0.15,5952.36,16.18,3376.92,4990,0.49,0.01,1.86,0.4,3,18,2
0,0,0.91,0.35,10,0.97,386.78,71.83,16082.78,2709,0.09,0.81,1.33,0.52,3,38,1
25,0,0.31,0.99,6,0.51,8133.74,81.12,40620.55,701,0.93,0.85,4.81,0.19,3,24,2
7,1,0.01,0.9,8,0.45,2821.49,25.31,76734.44,4371,0.97,0.13,1.27,0.42,5,22,2
47,1,0.76,0.08,4,0.54,7109.29,11.83,52561.34,1611,0.18,0.57,0.64,0.81,2,5,1
35,0,0.33,0.13,4,0.96,2887.13,82.76,26262.72,4723,0.5,0.49,3.63,0.52,5,20,1
45,0,0.05,0.77,5,0.08,4339.93,81.42,92281.08,3792,0.85,0.95,3.1,0.54,4,71,0
21,0,0.94,0.41,10,0.72,8861.4,85.02,44332.09,3190,0.67,0.8,0.74,0.06,4,68,2
20,1,0.13,0.32,6,0.19,1504.34,5.13,12494.86,4263,0.43,0.27,3.64,0.98,2,66,1
19,1,0.99,0.34,4,0.56,4773.95,6.48,49685.61,2773,0.92,0.89,0.72,0.5,3,80,0
33,1,0.03,0.29,10,0.74,7705.82,3.34,21565,4950,0.31,0.34,4.62,0.38,4,10,2
45,0,0.81,0.67,8,0.25,2896.07,75.85,95209.79,3625,0,0.01,0.33,0.82,4,42,1
8,0,0.66,0.56,7,0.19,2575.36,90.42,93326.19,2743,0.66,0.05,0.33,0.98,1,55,0
32,0,0.69,0.49,6,0.35,7008.68,32.32,91135.69,1985,0.82,0.17,4.7,0.6,2,52,1
47,1,0.07,0.48,9,0.69,3808.52,87.91,20179.58,2868,0.9,0.06,1.94,0.61,3,86,2
29,1,0.83,0.81,5,0.32,7490.17,61.83,90654.26,2807,0.48,0.17,3.65,0.52,5,91,0
42,0,0.17,0.15,9,0.24,1288.72,35.64,77456.41,3909,0.76,0.67,4.77,0.65,2,6,2
43,0,0.56,0.04,9,0.21,6267.13,14.91,26147.77,205,0.61,0.82,1.99,0.02,2,49,0
11,1,0.76,0.34,9,0.33,6760.82,94.12,52871.49,4225,0.51,0.98,2.72,0.97,2,14,0
40,1,0.59,0.6,5,0.1,7693.02,99.05,30276.25,2834,0.54,0.35,2.63,0.6,2,96,2
27,0,0.99,0.99,9,0.17,1068.41,50.32,7167.46,2858,0.56,0.14,1.95,0.08,3,15,0
30,1,0.02,0.06,10,0.91,3801.88,9.89,12137.2,2154,0.33,0.78,0.65,0.91,5,83,2
8,1,0.97,0.88,5,0.98,5683.96,88.63,98661.35,1148,0.4,0.85,2.54,0.2,1,94,1
40,1,0.36,0.24,8,0.48,6771.21,24.93,8707.63,175,0.19,0.94,0.46,0.36,3,77,1
12,1,0.55,0.79,4,0.8,8587.42,13.68,31757.53,531,0.83,0.15,4.59,0.83,5,85,0
35,1,0.02,0.58,8,0.45,1820.29,84.57,92217.18,1758,0.92,0.09,4.38,0.63,2,5,1
15,0,0.6,0.08,8,0.23,4445.16,24.07,80411.02,3022,0.57,0.14,1.37,0.26,5,87,1
40,1,0.79,0.2,9,0.26,289.93,62.26,99635.96,3491,0.38,0.99,0.73,0.88,1,10,2
19,1,0.95,0.22,6,0.86,3839.55,52.26,24733.82,1832,0.15,0.32,2.42,0.51,3,35,2
47,0,0.19,0.82,7,0.4,8382.01,30.2,19951.97,756,0.98,0.91,0.17,0.91,2,84,0
49,0,0.48,0.8,9,0.39,4137.85,39.55,67249.93,1639,0.48,0.7,4.94,0.28,2,52,1
39,1,0.96,1,6,0.9,5263.75,21.14,44934.16,72,0.4,0.98,3.34,0.46,1,79,0
21,0,0.26,0.33,7,0.08,3584.96,51.94,60609.88,32,0.73,0.8,3.32,0.76,2,2,2
18,0,0.1,0.06,6,0.38,9368.11,59.34,4504.76,474,0.6,0.3,3.42,0.88,5,14,2
1,1,0.1,0.04,6,0.18,8640.37,73.87,7263.2,4144,0.64,0.45,2.82,0.37,5,31,0
20,1,0.38,0.57,7,0.94,2467.81,43.49,43041.39,124,0.05,0.46,2.52,0.5,2,22,0
19,0,0.43,0.94,9,0.1,9588.41,27.06,39106.4,3462,0.18,0.22,0.28,0.87,4,1,1
41,1,0.33,0.34,9,0.38,5740.3,36.42,5718.07,4698,0.5,0.81,2.7,0.83,3,9,2
45,1,0.06,0.45,9,0.07,3909.45,7.96,99185,592,0.32,0.47,3.1,0.5,5,38,2
5,1,0.89,0.93,8,0.93,1869.14,41.62,24018.53,465,0.68,0.14,1.6,0.85,3,33,0
17,1,0.25,0.02,6,0.36,1053.27,44.28,14369.24,336,0.22,0.7,3.27,0.28,3,55,2
34,0,0.93,0.02,6,0.05,8427.9,22.33,94703.19,504,0.88,0.27,0.96,0.69,4,91,1
17,1,0.72,0.17,5,0.45,1030.57,73.04,57074.88,1273,0.48,0.13,3.59,0.2,5,3,0
3,1,0.2,0.14,6,0.7,6258.31,16.07,27767.87,4117,0.77,0.64,0.85,0.26,4,20,1
49,0,0,0.93,10,0.49,522.36,67.78,26762.78,4574,0.96,0.2,3.77,0.79,2,15,1
20,0,0.62,0.94,4,0.93,3497.96,7.63,23262.05,1226,0.44,0.97,3.86,0.72,2,27,0
4,0,0.61,0.43,9,0.08,7952.89,29.65,81692.12,2902,0.27,0.94,2.15,0.89,3,34,1
12,1,0.87,0.4,7,0.49,9111.9,40.56,38672.32,4774,0.85,0.87,0.36,0.17,2,76,0
37,1,0.54,0.89,6,0.52,4127.58,99.39,64571.45,4952,0.82,0.18,1.51,0.03,3,49,2
5,0,0.47,0.25,4,0.85,9234.54,17.75,8145.67,4239,0.1,0.43,3.26,0.88,3,68,2
6,0,0.85,0.34,9,0.75,6349.68,94.4,3131.19,532,0.65,0.1,1.84,0.64,4,71,2
35,0,0.21,0.23,5,0.82,3049.21,48.54,2846.46,1813,0.59,0.6,1.23,0.13,4,62,0
28,1,0.99,0.97,6,0.93,1798.12,62.95,96955.93,3968,0.25,0.91,4.57,0.78,3,84,2
49,0,0.57,0.55,5,0.54,3392.24,1.74,18546.89,252,0.01,0.47,0.37,0.27,3,91,2
13,1,0.96,0.5,5,0.67,9226.51,84.53,9664.29,371,0.17,0.62,4.82,0.39,4,75,1
11,0,0.3,0.11,10,0.85,9142.14,51.82,39021.04,2243,0.15,0.86,4.69,0.33,2,19,1
25,0,0.25,0.29,8,0.86,5626.8,48.71,87397.04,3021,0.6,0.25,4.88,0.29,5,92,1
26,1,0.52,0.72,8,0.42,1403.5,89.46,53297.05,2945,0.88,0.57,2.93,0.91,4,1,1
14,1,0.84,0.12,10,0.42,5051.54,60.38,49107.55,46,0.85,0.78,3.34,0.61,5,64,0
25,0,0.58,0.97,6,1,9082.82,89.56,31214.28,1643,0.44,0.09,1.01,0.06,2,33,0
8,1,0.28,0.13,7,0.16,9009.75,62.95,57629.01,3931,0.51,0.3,2.24,0.63,1,6,0
12,0,0.8,0.6,4,0.04,6859.71,59.16,73042.3,3977,0.5,0.13,0.72,0.78,3,71,2
43,0,0.07,0.81,10,0.77,3376.43,74.67,48980.24,2303,0.68,0.28,2.61,0.56,5,41,0
29,1,0.24,0.84,6,0.5,6895.21,42.44,18570.82,254,0.65,0.8,4.92,0.5,2,81,1
2,1,0.75,0.19,9,0.09,6084.78,11.4,33060.97,1010,0.97,0.83,2.08,0.46,4,37,0
19,1,0.31,0.35,4,0.17,2951.97,70.23,89517.19,421,0.76,0.6,4.21,0.12,4,6,1
14,1,0.19,0.74,6,0.32,149.72,17.1,53623.96,3469,0.69,0.39,2.97,0.94,2,79,1
21,1,0.79,0.88,8,0.23,536.44,4.46,34943.81,2095,0.5,0.87,4.7,0.78,1,4,0
0,0,0.37,0.04,4,0.92,7324.36,67.69,89465.8,1424,0.82,0.34,1.96,0.94,4,86,2
44,0,0.7,0.9,10,0.05,8339.01,69.54,40665.96,4985,0.07,0.97,4.66,0.29,4,93,2
45,0,0.5,0.13,6,0.97,1328.87,17.66,59864.8,3209,0.02,0.03,4.81,0.01,4,44,0
34,0,0.97,0.51,4,0.72,6927.71,15.23,43892.62,2237,0.06,0.17,2.84,0.99,4,97,0
37,1,1,0.34,7,0.21,8458.83,13.11,753.19,821,0.4,0.44,3.87,0.27,4,74,0
7,1,0.98,0.73,6,0.71,4206.71,79.64,41516.43,872,0.08,0.1,3.67,0.1,4,83,1
38,0,0.48,0.53,6,0.84,2151.46,45.28,39714.4,264,0.18,0.83,4.69,0.82,5,23,1
3,0,0.17,0.61,10,0.28,3119.29,62.45,39822.17,2398,0.46,0.79,0.84,0.81,5,12,2
15,1,0.06,0.07,10,0.76,7031.9,6.55,56734.96,1338,0.91,0.59,1.53,0.02,5,69,1
17,0,0.51,0.08,5,0.5,4640.89,92.89,95075.2,4071,0.19,0.85,2.92,0.95,3,99,1
5,1,0.76,0.24,7,0.03,9507.98,65.15,83346.13,4882,0.94,0.87,0.82,0.59,2,66,0
6,0,0.85,0.67,4,0.76,4825.43,66.11,60255.36,2648,0.54,0.95,0.87,0.87,2,64,2
28,0,0.96,0.86,6,0.62,6171.63,95.51,69810.94,823,0.35,0.44,1.3,0.34,2,40,0
11,0,0.66,0.33,7,0.38,704,79.33,33294.63,3202,0.26,0.93,2.69,0.12,5,76,2
19,1,0.02,0.94,5,0.87,6945.07,77.69,40253.57,4202,0.35,0.01,1.28,0.16,2,8,2
6,0,0.39,0.85,8,0.38,8273.38,90.89,79070.53,3260,0.87,0.75,0.41,0.02,3,95,0
33,1,0.05,0.12,7,0.24,9562.17,98.1,25200.76,3064,0.64,0.48,3.27,0.25,3,9,1
25,1,0.14,0.78,9,0.26,4828.28,92.12,95687,2842,0.95,0.73,2.04,0.51,5,60,1
40,1,0.81,0.3,4,0.96,9538.43,80.39,96714.31,4448,0.87,0,3.03,0.35,2,31,0
35,1,0.32,0.85,6,0.44,2912.64,49.25,53942.62,2600,0.27,0.72,0.1,0.91,5,18,0
12,1,0.34,0.94,4,1,7484.19,89.27,85820.55,318,0.71,0.62,3.02,0.86,5,11,0
1,1,0.35,0.42,5,0.76,4930.48,61.21,93380.79,4705,0.47,0.72,3.19,0.34,3,0,1
8,0,0.12,0.25,5,0.21,3172.39,25.98,37188.01,2185,0.75,0.66,4.05,0.69,2,14,1
30,1,0.28,0.74,9,0.46,2225.22,20.55,90130.34,4494,0.08,1,1.55,0.56,1,95,1
35,0,0.25,0.17,7,0.39,6407.73,55.84,28408.86,590,0.33,0.7,2.77,0.45,1,98,0
6,1,0.61,0.22,9,0.27,6450.67,74.85,9065.48,4388,0.23,0.9,4.75,0.61,2,88,1
29,1,0.53,0.77,8,0.92,4935.78,17.49,14583.27,3482,0.85,0.12,2.27,0.4,2,70,0
11,1,0.26,0.01,6,0.09,6355.65,68.7,79137.84,1018,0.26,0.53,1.92,0.39,3,53,0
27,0,0.15,0.16,7,0.28,6781.15,16.48,66192.83,1762,1,0.49,0.31,0.64,1,43,2
41,1,0.44,0.91,8,0.53,2036.26,28.19,14936.01,87,0.93,0.71,2.94,0.32,2,36,2
41,1,0.14,0.84,9,0.46,2958.41,88.59,94465.06,2194,0.83,0.31,0.66,0.82,2,41,1
24,0,0.53,0.73,4,0.07,9629.43,6.98,1960.24,2788,0.37,0.4,3.32,0.91,1,99,1
35,1,0.81,0.91,5,0.35,8687.13,14.82,2266.24,386,0.61,0.04,2.8,0.53,3,38,1
6,0,0.74,0.93,6,0.1,5150.29,55.81,16569.93,1641,0.04,0.34,1.47,0.19,1,0,2
33,1,0.55,0.41,4,0.16,8043.46,9.45,50742.32,2497,0.07,0.17,4.21,0.39,2,53,0
39,0,0.74,0.22,4,0.64,6468.4,75.21,65995.67,1098,0.59,0.1,2.73,0.15,2,8,0
44,0,0.24,0.28,4,0.63,8671.78,8.64,3214.61,4851,0.55,0.92,1.19,0.78,3,3,0
44,0,0.28,0.48,7,0.61,5704.57,24.51,54847.65,1887,0.57,0.95,4.26,0.2,1,51,1
21,0,0.04,0.76,6,0.43,1163.88,79.7,96723.61,4532,0.9,0.59,4.05,0,1,24,2
13,0,0.87,0.2,8,0.56,2248.68,99.22,99800.6,4183,0.27,0.33,4.76,0.92,2,24,0
41,0,0.85,0.72,7,0.55,9958.76,91.97,69389.16,1293,0.38,0.82,4.24,0.64,4,51,2
5,1,0.01,0.05,8,0.12,9938.04,85.26,6288.41,3021,0.18,0.37,0.7,0.25,1,63,2
28,0,0.06,0.29,9,0.48,9202.06,54,85100.19,2255,0.18,0.3,0.2,0.65,1,54,2
49,0,0.92,0.77,9,0.95,3879.24,23.57,58243.42,4405,0.07,0.75,3.11,0.27,5,67,0
21,0,0.4,0.44,8,0.77,5724.05,16.89,71513.36,3838,0.53,0.36,1.44,0.8,3,18,0
12,0,0.52,0.61,10,0.2,4119.56,80.24,87665.15,3685,0.44,0.54,3.11,0.98,5,89,2
46,0,0.99,0.01,4,0.01,4785.73,57.42,78118.19,3770,0.88,0.67,1.66,0.88,4,50,0
21,0,0.26,0.07,5,0.75,3121.46,98.14,60869.31,1344,0.54,0.91,1.32,0.3,4,95,0
18,1,0.11,0.02,5,0.94,6841.59,74.87,76506.33,2868,0.92,0.88,4.88,0.58,1,3,1
6,1,0.36,0.91,5,0.73,254.69,92.57,47042.98,2153,0.84,0.08,1.67,0.12,4,34,0
32,0,0.85,0.5,4,0.4,8353.83,50.74,98093.35,1610,0.11,0.04,4.46,0.17,3,24,0
2,0,0.2,0.39,8,0.75,3291.9,38.28,94396.65,3454,0.12,0.83,3.92,0.22,2,98,2
23,0,0.05,0.96,10,0.38,6269.18,37.91,36691.07,4690,0.18,0.9,1.68,0.36,4,39,0
8,0,0.57,0.71,9,0.64,3647.42,65.82,21484.13,536,0.69,0.01,0.3,0.93,2,56,1
45,0,0.76,0.83,9,0.99,5816.77,24.53,33581.46,3547,0.95,0.5,2.36,0.22,4,76,2
25,1,0.76,0.31,4,0.58,311.5,13.61,38085.99,4639,0.63,0.48,3.85,0.33,2,47,0
27,1,0.37,0.67,5,0.43,1572.47,57.5,57874.18,7,0.82,0.75,2.86,0.56,2,23,1
33,1,0.1,0.57,7,0.5,3056.95,63.82,36516.68,784,0.41,0.57,4.48,0.54,1,60,1
21,1,0.13,0.33,4,0.84,2959.08,15.38,64565.11,3504,0.34,0.48,3.71,0.39,1,82,0
47,1,0.48,0.57,4,0.88,9437.43,43.57,46095.04,3306,0.68,0.74,0.77,0.12,2,19,1
21,1,0.07,0.3,6,0.73,1671.29,37.34,96827.51,1823,0.36,0.21,2.67,0.66,1,75,2
48,1,0.37,0.8,6,0.76,8992.22,82.81,18954.32,1970,0.7,0.42,4.05,0.6,2,61,1
38,1,0.19,0.43,7,0.73,9395.77,77.36,66222.26,1251,0.28,0.41,1.3,0.59,5,1,1
1,0,0.04,0.87,7,0.92,9370.15,48,46303.15,550,0.74,0.31,3.79,0.12,5,44,1
37,0,0.99,0.71,5,0.82,6401.68,17.47,9755.51,1483,0.93,0.96,4.14,0.16,3,22,2
48,1,0.6,0.26,10,0.9,942.25,12.74,55805.83,3533,0.94,0.11,4.44,0.45,3,64,1
12,0,0.77,0.51,5,0.64,3510.63,80.5,3171.02,4461,0.89,0.1,4.94,0.76,4,52,0
6,0,0.3,0.15,7,0.36,6328.99,77.42,40860.26,359,0.58,0.64,0.12,0.36,2,38,1
0,1,0.3,0.9,7,0.01,7100.82,92.79,92387.43,848,0.12,0.23,1.58,0.61,5,91,0
28,1,0.79,0.38,8,0.47,6842.17,92.3,85679.16,1011,0.33,0.01,3.29,0.48,1,10,0
13,0,0.97,0.69,7,0.7,9545.46,70.16,49331.21,2664,0.38,0.05,0.11,0.95,3,1,0
46,0,0.66,0.95,4,0.2,1952.48,90.84,60101.44,1549,0.21,0.8,1.39,0.21,4,65,1
14,1,0.45,0.83,4,0.06,7044.18,42.87,99448.92,2515,0.32,0.14,0,0.46,4,49,1
33,0,0.51,0.94,5,0.24,8593.06,7.33,78539.63,2128,0.99,0.59,0.3,0.02,5,58,0
41,1,0.03,0.46,7,0.12,699.33,98.33,96074.54,3705,0.14,0,4.21,0.15,4,84,1
46,1,0.67,0.17,4,0.56,5246.59,94.02,12143.95,4218,0.99,0.1,3.76,0.03,1,69,0
2,1,0.48,0.7,4,0.29,5210.13,9.09,72608.45,950,0.44,0.92,2.52,0.54,4,2,2
12,0,0.57,0.46,4,0.33,9578.27,95.59,85335.08,2569,0.36,0.09,3.14,0.21,5,47,0
44,1,0.89,0.43,10,0.83,2942.13,97.7,14192.14,4023,0.92,0.15,2.35,0.42,5,55,1
37,0,0.82,0.29,9,0.12,6738.43,12.81,27638.76,414,0.78,0.63,1.29,0.87,1,0,0
6,1,0.65,0.82,10,0.46,9617.87,88.94,97469.01,413,0.49,0.9,1.57,0.7,4,14,0
6,0,0.63,0.55,9,0.99,5331.17,92.84,11030.92,1770,0.88,0.54,3.3,0.18,2,40,0
33,1,0.88,0.63,6,0.35,4444.24,69.51,90292.53,729,0.58,0.07,4.86,0.37,4,31,2
39,1,0.65,0.91,6,0.05,1347.67,72.59,36975.32,492,0.82,0.87,2.02,0.96,3,11,0
12,0,0.36,0.61,10,0.48,1284.71,27.42,12288.87,2064,0.41,0.85,0.65,0.78,1,5,1
34,1,0.54,0.1,5,0.49,5471.59,2.56,53761.36,1810,0.94,0.17,2.18,0.61,2,43,1
32,0,0.6,0.59,7,0.55,9867.31,2.67,54396.89,3797,0.08,0.94,4.26,0.23,3,56,1
25,0,0.86,0.03,4,0.35,3748.72,9.42,98295.64,1312,0.41,0.44,4.76,0.34,5,67,0
48,0,0.72,0.96,5,0.98,3860.18,76.57,35392.07,3595,0.43,0.52,2.04,0.25,1,43,0
2,1,0.06,0.48,7,0.19,6270.62,83.47,79406.94,449,0.74,0.11,0.94,0.55,2,42,2
33,1,0.03,0.58,7,0.82,3630.32,68.59,3330.68,2960,0.62,0.03,0.09,0.92,2,99,1
49,0,0.67,0.46,5,0.87,6369.44,22.21,18400.29,1133,0.98,0.87,3.21,0.21,2,41,1
19,0,0.53,0.08,10,0.03,3070.82,90.95,58696.57,3061,0.48,0.75,1.69,0.06,4,75,2
46,0,0.48,0.6,4,0.7,4238.53,35.85,87390.37,1658,0.27,0.14,1.16,0.1,1,23,2
28,0,0.64,0.55,4,0.87,1688.91,57.61,27711.03,4546,0.13,0.5,1.55,0.95,3,30,1
39,0,0.36,0.2,7,0.79,1679.11,75.09,56439.27,4948,0.2,0.8,2.22,0.82,5,84,2
44,0,0.01,0.6,9,0.12,8518.22,33.36,1620.18,2041,0.39,0.9,1.24,0.76,1,61,2
45,1,0.8,0.05,9,0.38,499.57,34.35,78085.6,2190,0.94,0.89,1.66,0.29,4,45,0
11,1,0.49,0.26,7,0.45,7266.42,59.96,65134.22,821,0.24,0.42,2.19,0.18,5,24,2
35,0,0.41,0.3,9,0.41,3338.19,33.54,18019.89,2307,0.56,0.69,1.54,0.04,1,48,0
37,0,0.56,0.57,8,0.8,2661.21,56.06,97669.4,1496,0.92,0.81,1.66,0.14,3,48,1
34,0,0.09,0.39,10,0.15,1159.71,7.27,96564.67,4984,0.69,0.35,1.31,1,1,0,0
25,0,0.56,0.25,6,0.06,2909.55,41.5,90233.63,1616,0.32,0.94,3.17,0.71,5,16,1
37,0,0.65,0.73,4,0.07,1875.32,95.58,25340.94,4770,0.72,0.57,3.15,0.11,4,61,1
47,0,0.65,0.2,7,0.72,5696.4,96.87,89999.09,3377,0.38,0.38,1.98,0.63,2,51,1
32,1,0.88,0.05,7,0.71,813.58,3.19,69603.08,2694,0.38,0.43,1.37,0.57,5,25,0
23,1,0.61,0.21,7,0.68,8383.59,96.82,6820.01,244,0.04,0.97,3.07,0.78,1,81,2
5,0,0.48,0.7,8,0.78,40,42.78,71257.85,1316,0.73,0.61,3.13,0.47,2,75,0
32,1,0.7,0.04,6,0.73,6173.55,32.65,32256.99,1763,0.65,0.7,4.38,0.95,3,0,0
39,0,0.55,0.07,7,0.16,1809.37,72.89,90136.89,3948,0.72,0.41,2.06,0.22,1,27,0
34,1,0.55,0.68,10,0.42,1792.42,61.34,94631.19,2985,0.95,0.33,4.2,0.34,2,20,1
33,1,0.25,0.83,5,0.66,4249.86,61.9,67874.46,781,0.57,0.52,2.98,0.87,1,70,0
14,0,0.59,0.66,5,0.93,301.97,22.64,47555.22,1824,0.57,0.08,1.25,0.29,1,68,1
25,1,0.57,0.75,9,0.04,1747.69,2.37,5485.84,1802,0.51,0.25,3.23,0.12,1,91,2
16,1,0.26,0.08,10,0.28,3011.64,36.08,24896.62,1648,0.59,0.2,3.64,0.14,4,28,2
0,1,0.32,0.5,7,0.41,9820.27,29.17,74055.03,2416,0.87,0.19,1.67,0.61,3,37,2
11,1,0.92,0.61,6,0.16,8287.78,92.85,38050.17,139,0.34,0.36,1.69,0.77,3,34,0
48,0,0.96,0,7,0.2,8141.82,10.89,45037.68,1815,0.27,0.82,1.23,0.02,2,65,0
16,0,0.98,0.94,9,0.27,2774.92,55.04,64443.28,3808,0.56,0.51,1.64,0.14,2,23,0
18,0,0.6,0.6,4,0.68,8603.45,66.71,60618.72,2468,0.89,0.91,0.19,0.43,5,61,0
27,0,0.41,0.41,6,0.09,5730.89,71.78,14416.65,735,0.68,0.42,1.47,0.53,2,94,2
26,1,0.16,0.85,10,0.48,1418.04,44.4,17541.07,515,0.32,0.04,0.02,0.49,1,1,1
23,0,0.28,0.78,10,0.46,3772,61.2,30062.32,881,0.58,0.22,2.88,0.7,5,85,2
1,1,0.26,0.49,10,0.44,5317.55,69.89,40960.37,2636,0.92,0.99,0.93,0.81,2,33,0
15,0,0.63,0.13,9,0.79,6289.98,15.43,99741.64,4777,1,0.37,0.79,0.08,5,52,1
23,0,0.18,0.22,4,0.91,9365.49,95.16,57569.69,552,0.98,0.24,2.06,0.01,2,54,0
45,1,0.16,0.54,7,0.62,5563.18,57.06,9580.34,4640,0.43,0.23,0.18,0.42,5,70,0
0,0,0.31,0.75,4,0.97,3407.71,48.32,49651.47,489,0.48,0.08,0.15,0.69,1,16,2
9,0,0.41,0.52,9,0.58,5396.34,43.23,55944.76,487,0.9,0.51,2.64,0.64,2,54,0
31,0,0.51,0.86,6,0.08,2890.65,78.32,92258.4,3254,0.31,0.04,4.83,0.34,5,23,0
